exp_version,subject_num,trial_num,information,stake,decision,reaction_time,outcome,early_late
EXP2,08_RT,35,slots visible: 4,30 cents,1,4.084904285,loss,NA
EXP2,08_RT,36,slots visible: 4,50 cents,0,4.519410795,loss,NA
EXP2,08_RT,37,slots visible: 1,20 cents,1,2.072019277,win,NA
EXP2,08_RT,38,slots visible: 2,10 cents,1,1.881603607,loss,NA
EXP2,08_RT,39,slots visible: 3,30 cents,1,2.434977465,win,NA
EXP2,08_RT,40,slots visible: 3,20 cents,1,1.908800274,win,NA
EXP2,08_RT,41,slots visible: 3,10 cents,1,1.896141653,loss,NA
EXP2,08_RT,42,slots visible: 2,20 cents,1,1.708757577,win,NA
EXP2,08_RT,43,slots visible: 5,10 cents,1,2.096367043,win,NA
EXP2,08_RT,44,slots visible: 5,20 cents,1,1.858926473,loss,NA
EXP2,08_RT,45,slots visible: 3,10 cents,1,1.28320861,win,NA
EXP2,08_RT,46,slots visible: 2,20 cents,1,1.745450189,loss,NA
EXP2,08_RT,47,slots visible: 5,30 cents,1,4.365983918,win,NA
EXP2,08_RT,48,slots visible: 0,40 cents,1,1.830492301,win,NA
EXP2,08_RT,49,slots visible: 2,20 cents,1,1.737384413,win,NA
EXP2,08_RT,50,slots visible: 2,50 cents,0,1.327081098,win,NA
EXP2,08_RT,51,slots visible: 3,30 cents,1,4.142105465,loss,NA
EXP2,08_RT,52,slots visible: 4,40 cents,0,1.160948386,loss,NA
EXP2,08_RT,53,slots visible: 2,40 cents,1,1.646588196,win,NA
EXP2,08_RT,54,slots visible: 3,40 cents,0,1.700124366,loss,NA
EXP2,08_RT,55,slots visible: 5,50 cents,1,2.179502165,win,NA
EXP2,08_RT,56,slots visible: 3,20 cents,1,1.535829145,loss,NA
EXP2,08_RT,57,slots visible: 1,50 cents,0,2.572296836,win,NA
EXP2,08_RT,58,slots visible: 1,40 cents,NA,NA,loss,NA
EXP2,08_RT,59,slots visible: 1,40 cents,1,1.073064705,win,NA
EXP2,08_RT,60,slots visible: 1,50 cents,0,2.494933707,win,NA
EXP2,08_RT,61,slots visible: 4,20 cents,1,1.434531142,win,NA
EXP2,08_RT,62,slots visible: 0,50 cents,1,1.908961267,win,NA
EXP2,08_RT,63,slots visible: 3,40 cents,0,2.239250494,win,NA
EXP2,08_RT,64,slots visible: 4,10 cents,1,1.079768346,win,NA
EXP2,08_RT,65,slots visible: 4,50 cents,1,2.693797842,loss,NA
EXP2,08_RT,66,slots visible: 2,30 cents,1,1.83639567,loss,NA
EXP2,08_RT,67,slots visible: 5,50 cents,1,1.581071685,loss,NA
EXP2,08_RT,68,slots visible: 2,50 cents,1,2.017428588,loss,NA
EXP2,08_RT,69,slots visible: 5,50 cents,1,1.911949461,loss,NA
EXP2,08_RT,70,slots visible: 4,40 cents,1,1.986177186,loss,NA
EXP2,08_RT,71,slots visible: 0,50 cents,1,1.804718179,loss,NA
EXP2,08_RT,72,slots visible: 1,10 cents,1,1.492784788,loss,NA
EXP2,08_RT,73,slots visible: 4,30 cents,1,1.907330517,win,NA
EXP2,08_RT,74,slots visible: 3,20 cents,1,1.000015249,loss,NA
EXP2,08_RT,75,slots visible: 2,30 cents,1,1.616141758,win,NA
EXP2,08_RT,76,slots visible: 3,50 cents,1,3.052579597,win,NA
EXP2,08_RT,77,slots visible: 0,40 cents,0,1.248832361,loss,NA
EXP2,08_RT,78,slots visible: 0,10 cents,1,1.025556239,win,NA
EXP2,08_RT,79,slots visible: 4,10 cents,1,1.000053078,loss,NA
EXP2,08_RT,80,slots visible: 1,40 cents,0,1.342262236,win,NA
EXP2,08_RT,81,slots visible: 5,20 cents,1,2.130459428,win,NA
EXP2,08_RT,82,slots visible: 0,20 cents,1,1.08897339,win,NA
EXP2,08_RT,83,slots visible: 3,50 cents,1,3.76931527,loss,NA
EXP2,08_RT,84,slots visible: 1,10 cents,1,1.023847779,win,NA
EXP2,08_RT,85,slots visible: 3,50 cents,1,1.316127418,win,NA
EXP2,08_RT,86,slots visible: 3,50 cents,1,1.254697314,win,NA
EXP2,08_RT,87,slots visible: 3,10 cents,1,1.000002346,loss,NA
EXP2,08_RT,88,slots visible: 1,30 cents,1,1.000001759,loss,NA
EXP2,08_RT,89,slots visible: 0,50 cents,0,2.559722963,win,NA
EXP2,08_RT,90,slots visible: 3,40 cents,1,3.600313716,loss,NA
EXP2,08_RT,91,slots visible: 3,40 cents,1,1.850676537,loss,NA
EXP2,08_RT,92,slots visible: 4,20 cents,1,1.056924354,loss,NA
EXP2,08_RT,93,slots visible: 5,10 cents,1,1.005410712,win,NA
EXP2,08_RT,94,slots visible: 1,20 cents,1,1.000018768,loss,NA
EXP2,08_RT,95,slots visible: 0,50 cents,1,1.044170721,loss,NA
EXP2,08_RT,96,slots visible: 4,30 cents,1,1.028545606,win,NA
EXP2,08_RT,97,slots visible: 2,20 cents,1,1.000048679,loss,NA
EXP2,08_RT,98,slots visible: 0,30 cents,1,1.271267859,loss,NA
EXP2,08_RT,99,slots visible: 0,10 cents,1,1.02567999,loss,NA
EXP2,08_RT,100,slots visible: 2,10 cents,1,1.000065687,loss,NA
EXP2,08_RT,101,slots visible: 2,30 cents,1,1.000022873,loss,NA
EXP2,08_RT,102,slots visible: 1,50 cents,1,1.000034603,loss,NA
EXP2,08_RT,103,slots visible: 2,30 cents,1,1.097223619,loss,NA
EXP2,08_RT,104,slots visible: 0,40 cents,1,2.581910667,win,NA
EXP2,08_RT,105,slots visible: 5,40 cents,1,1.000015835,loss,NA
EXP2,08_RT,106,slots visible: 0,20 cents,1,1.786959981,loss,NA
EXP2,08_RT,107,slots visible: 0,20 cents,1,1.672611872,loss,NA
EXP2,08_RT,108,slots visible: 5,30 cents,1,1.000034603,loss,NA
EXP2,08_RT,109,slots visible: 4,20 cents,1,3.556031855,loss,NA
EXP2,08_RT,110,slots visible: 5,40 cents,1,1.061717487,win,NA
EXP2,08_RT,111,slots visible: 0,40 cents,1,1.044370422,win,NA
EXP2,08_RT,112,slots visible: 4,50 cents,1,4.430696343,win,NA
EXP2,08_RT,113,slots visible: 1,30 cents,1,1.689048696,loss,NA
EXP2,08_RT,114,slots visible: 4,50 cents,1,2.945551829,win,NA
EXP2,08_RT,115,slots visible: 5,50 cents,1,3.515572477,loss,NA
EXP2,08_RT,116,slots visible: 1,30 cents,1,1.260632647,win,NA
EXP2,08_RT,117,slots visible: 4,30 cents,1,1.073019838,loss,NA
EXP2,08_RT,118,slots visible: 4,50 cents,1,3.649896322,win,NA
EXP2,08_RT,119,slots visible: 5,30 cents,1,2.27380973,loss,NA
EXP2,08_RT,120,slots visible: 4,10 cents,1,1.168064627,loss,NA
EXP2,08_RT,121,slots visible: 3,30 cents,1,2.373028899,win,NA
EXP2,08_RT,122,slots visible: 4,20 cents,1,1.731231784,win,NA
EXP2,08_RT,123,slots visible: 5,30 cents,1,2.393930126,loss,NA
EXP2,08_RT,124,slots visible: 3,40 cents,1,2.047435153,win,NA
EXP2,08_RT,125,slots visible: 1,10 cents,1,1.086627995,win,NA
EXP2,08_RT,126,slots visible: 3,10 cents,1,1.101102992,win,NA
EXP2,08_RT,127,slots visible: 0,10 cents,1,1.018835003,win,NA
EXP2,08_RT,128,slots visible: 4,10 cents,1,1.000157767,win,NA
EXP2,08_RT,129,slots visible: 3,20 cents,1,1.832171144,win,NA
EXP2,08_RT,130,slots visible: 4,30 cents,1,4.354923496,win,NA
EXP2,08_RT,131,slots visible: 5,40 cents,0,2.069016128,loss,NA
EXP2,08_RT,132,slots visible: 1,10 cents,1,1.502031766,loss,NA
EXP2,08_RT,133,slots visible: 1,40 cents,0,2.156369031,loss,NA
EXP2,08_RT,134,slots visible: 5,40 cents,1,2.632465389,loss,NA
EXP2,08_RT,135,slots visible: 5,20 cents,1,1.000007038,win,NA
EXP2,08_RT,136,slots visible: 1,20 cents,1,2.576298787,loss,NA
EXP2,08_RT,137,slots visible: 3,20 cents,1,1.959630062,win,NA
EXP2,08_RT,138,slots visible: 4,10 cents,1,1.786060004,loss,NA
EXP2,08_RT,139,slots visible: 0,30 cents,1,1.814401803,loss,NA
EXP2,08_RT,140,slots visible: 3,30 cents,1,2.052764636,win,NA
EXP2,08_RT,141,slots visible: 1,50 cents,1,2.801843472,win,NA
EXP2,08_RT,142,slots visible: 2,50 cents,0,1.889756478,win,NA
EXP2,08_RT,143,slots visible: 2,10 cents,1,1.915953757,win,NA
EXP2,08_RT,144,slots visible: 2,40 cents,1,4.188457948,loss,NA
EXP2,08_RT,145,slots visible: 3,10 cents,1,1.897008493,win,NA
EXP2,08_RT,146,slots visible: 3,10 cents,1,2.125390643,loss,NA
EXP2,08_RT,147,slots visible: 3,40 cents,1,1.189898967,win,NA
EXP2,08_RT,148,slots visible: 0,10 cents,1,1.06620095,loss,NA
EXP2,08_RT,149,slots visible: 2,40 cents,1,3.956488793,win,NA
EXP2,08_RT,150,slots visible: 5,10 cents,1,2.303257952,loss,NA
EXP2,08_RT,151,slots visible: 2,10 cents,1,1.858647301,loss,NA
EXP2,08_RT,152,slots visible: 5,10 cents,1,1.839962148,loss,NA
EXP2,08_RT,153,slots visible: 5,10 cents,1,1.231569752,win,NA
EXP2,08_RT,154,slots visible: 1,10 cents,1,1.00000997,loss,NA
EXP2,08_RT,155,slots visible: 2,10 cents,1,1.091466288,win,NA
EXP2,08_RT,156,slots visible: 0,50 cents,1,3.777578695,win,NA
EXP2,08_RT,157,slots visible: 4,40 cents,0,1.607670713,win,NA
EXP2,08_RT,158,slots visible: 4,30 cents,1,1.022585641,loss,NA
EXP2,08_RT,159,slots visible: 2,40 cents,1,3.124749603,win,NA
EXP2,08_RT,160,slots visible: 0,10 cents,1,1.781134616,win,NA
EXP2,08_RT,161,slots visible: 1,20 cents,1,1.025914002,win,NA
EXP2,08_RT,162,slots visible: 1,30 cents,1,1.748417562,win,NA
EXP2,08_RT,163,slots visible: 1,20 cents,1,1.258457336,loss,NA
EXP2,08_RT,164,slots visible: 2,20 cents,1,1.0867494,loss,NA
EXP2,08_RT,165,slots visible: 5,30 cents,1,1.053090141,win,NA
EXP2,08_RT,166,slots visible: 1,20 cents,1,1.757421145,win,NA
EXP2,08_RT,167,slots visible: 0,30 cents,0,2.950175758,loss,NA
EXP2,08_RT,168,slots visible: 2,50 cents,0,3.826388887,loss,NA
EXP2,08_RT,169,slots visible: 3,50 cents,0,2.644637805,loss,NA
EXP2,08_RT,170,slots visible: 5,40 cents,1,1.111334696,win,NA
EXP2,08_RT,171,slots visible: 4,20 cents,1,1.147619108,win,NA
EXP2,08_RT,172,slots visible: 0,10 cents,1,1.518085902,loss,NA
EXP2,08_RT,173,slots visible: 1,30 cents,1,1.224577555,loss,NA
EXP2,08_RT,174,slots visible: 1,40 cents,0,1.364850516,loss,NA
EXP2,08_RT,175,slots visible: 2,30 cents,1,1.333290324,win,NA
EXP2,08_RT,176,slots visible: 3,50 cents,1,2.941496214,loss,NA
EXP2,08_RT,177,slots visible: 0,40 cents,1,1.042192765,loss,NA
EXP2,08_RT,178,slots visible: 0,30 cents,1,1.442502787,win,NA
EXP2,08_RT,179,slots visible: 1,50 cents,1,1.096896355,loss,NA
EXP2,08_RT,180,slots visible: 3,30 cents,1,1.925712452,loss,NA
EXP2,10_DM,1,slots visible: 0,10 cents,1,3.458082155,loss,NA
EXP2,10_DM,2,slots visible: 5,50 cents,1,3.957406365,loss,NA
EXP2,10_DM,3,slots visible: 1,50 cents,1,4.49990924,win,NA
EXP2,10_DM,4,slots visible: 1,40 cents,0,3.150495867,loss,NA
EXP2,10_DM,5,slots visible: 2,50 cents,NA,NA,win,NA
EXP2,10_DM,6,slots visible: 2,50 cents,1,2.832394892,loss,NA
EXP2,10_DM,7,slots visible: 0,40 cents,0,3.287837231,loss,NA
EXP2,10_DM,8,slots visible: 2,10 cents,1,2.670452396,loss,NA
EXP2,10_DM,9,slots visible: 2,40 cents,1,3.370534828,loss,NA
EXP2,10_DM,10,slots visible: 1,30 cents,0,2.034632254,loss,NA
EXP2,10_DM,11,slots visible: 1,10 cents,1,3.594509172,loss,NA
EXP2,10_DM,12,slots visible: 0,40 cents,0,3.398054654,win,NA
EXP2,10_DM,13,slots visible: 4,50 cents,1,2.878391959,loss,NA
EXP2,10_DM,14,slots visible: 5,40 cents,1,2.558887501,loss,NA
EXP2,10_DM,15,slots visible: 3,30 cents,1,4.445713555,win,NA
EXP2,10_DM,16,slots visible: 1,20 cents,0,1.751766451,loss,NA
EXP2,10_DM,17,slots visible: 3,30 cents,1,3.346281195,loss,NA
EXP2,10_DM,18,slots visible: 3,40 cents,0,2.51850554,win,NA
EXP2,10_DM,19,slots visible: 2,20 cents,1,3.629958415,loss,NA
EXP2,10_DM,20,slots visible: 5,30 cents,1,2.545653821,win,NA
EXP2,10_DM,21,slots visible: 4,50 cents,1,4.340866963,loss,NA
EXP2,10_DM,22,slots visible: 1,50 cents,1,3.906413825,loss,NA
EXP2,10_DM,23,slots visible: 0,50 cents,0,4.151227813,loss,NA
EXP2,10_DM,24,slots visible: 0,30 cents,0,1.72963769,loss,NA
EXP2,10_DM,25,slots visible: 5,50 cents,1,4.191895104,win,NA
EXP2,10_DM,26,slots visible: 1,50 cents,1,4.209628083,win,NA
EXP2,10_DM,27,slots visible: 4,10 cents,0,3.536926477,win,NA
EXP2,10_DM,28,slots visible: 2,50 cents,0,2.470527292,loss,NA
EXP2,10_DM,29,slots visible: 3,30 cents,1,2.432274602,win,NA
EXP2,10_DM,30,slots visible: 5,10 cents,1,4.947007804,win,NA
EXP2,10_DM,31,slots visible: 1,10 cents,1,4.599926336,win,NA
EXP2,10_DM,32,slots visible: 2,30 cents,0,2.033171001,loss,NA
EXP2,10_DM,33,slots visible: 3,50 cents,0,4.147000062,loss,NA
EXP2,10_DM,34,slots visible: 4,30 cents,1,3.774401064,loss,NA
EXP2,10_DM,35,slots visible: 4,40 cents,1,1.012773868,loss,NA
EXP2,10_DM,36,slots visible: 1,10 cents,0,2.002240412,win,NA
EXP2,10_DM,37,slots visible: 0,30 cents,1,3.889713957,win,NA
EXP2,10_DM,38,slots visible: 3,30 cents,0,3.570091907,loss,NA
EXP2,10_DM,39,slots visible: 1,40 cents,1,4.560524702,loss,NA
EXP2,10_DM,40,slots visible: 5,40 cents,1,1.839906137,loss,NA
EXP2,10_DM,41,slots visible: 5,20 cents,1,4.042339096,win,NA
EXP2,10_DM,42,slots visible: 0,20 cents,1,2.930926102,win,NA
EXP2,10_DM,43,slots visible: 1,40 cents,0,2.497346842,win,NA
EXP2,10_DM,44,slots visible: 3,10 cents,1,4.621992929,loss,NA
EXP2,10_DM,45,slots visible: 1,20 cents,1,3.850674191,loss,NA
EXP2,10_DM,46,slots visible: 1,20 cents,1,3.298817596,loss,NA
EXP2,10_DM,47,slots visible: 3,50 cents,1,3.920412588,loss,NA
EXP2,10_DM,48,slots visible: 4,30 cents,0,1.00003431,loss,NA
EXP2,10_DM,49,slots visible: 1,20 cents,0,1.539287121,win,NA
EXP2,10_DM,50,slots visible: 1,50 cents,1,2.751703696,loss,NA
EXP2,10_DM,51,slots visible: 5,20 cents,1,4.63599785,win,NA
EXP2,10_DM,52,slots visible: 4,40 cents,1,3.852648921,win,NA
EXP2,10_DM,53,slots visible: 1,30 cents,0,2.563156307,win,NA
EXP2,10_DM,54,slots visible: 2,30 cents,0,2.649600435,win,NA
EXP2,10_DM,55,slots visible: 4,10 cents,NA,NA,win,NA
EXP2,10_DM,56,slots visible: 4,40 cents,1,3.262309143,loss,NA
EXP2,10_DM,57,slots visible: 1,10 cents,0,1.931765084,win,NA
EXP2,10_DM,58,slots visible: 0,20 cents,1,4.082499361,loss,NA
EXP2,10_DM,59,slots visible: 4,30 cents,1,4.354348731,win,NA
EXP2,10_DM,60,slots visible: 4,40 cents,1,3.921501416,loss,NA
EXP2,10_DM,61,slots visible: 3,50 cents,1,3.706578747,win,NA
EXP2,10_DM,62,slots visible: 0,50 cents,1,3.951475432,loss,NA
EXP2,10_DM,63,slots visible: 3,40 cents,0,4.081941604,win,NA
EXP2,10_DM,64,slots visible: 2,10 cents,1,3.362459081,win,NA
EXP2,10_DM,65,slots visible: 2,10 cents,0,4.67496665,win,NA
EXP2,10_DM,66,slots visible: 1,10 cents,0,2.971564655,loss,NA
EXP2,10_DM,67,slots visible: 5,50 cents,0,3.505696482,loss,NA
EXP2,10_DM,68,slots visible: 4,40 cents,1,4.372996056,win,NA
EXP2,10_DM,69,slots visible: 0,10 cents,0,2.09104841,win,NA
EXP2,10_DM,70,slots visible: 0,20 cents,1,4.318976026,win,NA
EXP2,10_DM,71,slots visible: 5,10 cents,0,3.323941589,win,NA
EXP2,10_DM,72,slots visible: 3,10 cents,0,1.586741922,loss,NA
EXP2,10_DM,73,slots visible: 2,10 cents,0,4.15277792,win,NA
EXP2,10_DM,74,slots visible: 4,10 cents,1,3.555610458,loss,NA
EXP2,10_DM,75,slots visible: 0,40 cents,1,2.779751074,loss,NA
EXP2,10_DM,76,slots visible: 5,30 cents,1,4.43965154,loss,NA
EXP2,10_DM,77,slots visible: 5,50 cents,1,1.697232358,win,NA
EXP2,10_DM,78,slots visible: 3,10 cents,0,2.431009825,win,NA
EXP2,10_DM,79,slots visible: 3,20 cents,1,3.985542011,loss,NA
EXP2,10_DM,80,slots visible: 4,50 cents,1,3.210286424,win,NA
EXP2,10_DM,81,slots visible: 2,50 cents,NA,NA,win,NA
EXP2,10_DM,82,slots visible: 5,50 cents,0,2.230742793,loss,NA
EXP2,10_DM,83,slots visible: 4,20 cents,1,4.271834707,loss,NA
EXP2,10_DM,84,slots visible: 3,20 cents,1,3.650450267,loss,NA
EXP2,10_DM,85,slots visible: 4,30 cents,0,1.660196646,loss,NA
EXP2,10_DM,86,slots visible: 3,40 cents,1,4.111756093,loss,NA
EXP2,10_DM,87,slots visible: 1,30 cents,0,1.475027763,win,NA
EXP2,10_DM,88,slots visible: 5,10 cents,1,4.410769579,loss,NA
EXP2,10_DM,89,slots visible: 5,50 cents,1,2.603042972,win,NA
EXP2,10_DM,90,slots visible: 3,20 cents,1,4.26062209,win,NA
EXP2,10_DM,91,slots visible: 1,20 cents,0,1.071316362,win,NA
EXP2,10_DM,92,slots visible: 0,20 cents,1,4.163409614,win,NA
EXP2,10_DM,93,slots visible: 0,20 cents,0,2.300972087,loss,NA
EXP2,10_DM,94,slots visible: 4,20 cents,0,4.304691347,loss,NA
EXP2,10_DM,95,slots visible: 2,30 cents,0,3.852880293,win,NA
EXP2,10_DM,96,slots visible: 4,40 cents,0,4.691435732,win,NA
EXP2,10_DM,97,slots visible: 5,30 cents,1,1.297994157,win,NA
EXP2,10_DM,98,slots visible: 0,20 cents,0,2.886862417,loss,NA
EXP2,10_DM,99,slots visible: 2,20 cents,1,3.335070923,win,NA
EXP2,10_DM,100,slots visible: 3,10 cents,0,4.039147682,win,NA
EXP2,10_DM,101,slots visible: 0,10 cents,0,4.046953348,loss,NA
EXP2,10_DM,102,slots visible: 4,20 cents,1,2.445320017,win,NA
EXP2,10_DM,103,slots visible: 1,40 cents,1,4.069026098,win,NA
EXP2,10_DM,104,slots visible: 2,30 cents,0,1.791733759,loss,NA
EXP2,10_DM,105,slots visible: 5,10 cents,1,4.866486398,win,NA
EXP2,10_DM,106,slots visible: 4,10 cents,1,4.263981828,win,NA
EXP2,10_DM,107,slots visible: 3,20 cents,NA,NA,loss,NA
EXP2,10_DM,108,slots visible: 0,30 cents,0,3.271235309,win,NA
EXP2,10_DM,109,slots visible: 3,40 cents,1,3.60218493,loss,NA
EXP2,10_DM,110,slots visible: 1,30 cents,1,1.315894873,win,NA
EXP2,10_DM,111,slots visible: 5,40 cents,1,3.811481056,win,NA
EXP2,10_DM,112,slots visible: 2,20 cents,0,4.068780943,win,NA
EXP2,10_DM,113,slots visible: 5,20 cents,1,3.609356008,loss,NA
EXP2,10_DM,114,slots visible: 3,30 cents,1,2.17566414,loss,NA
EXP2,10_DM,115,slots visible: 0,40 cents,1,1.188618648,win,NA
EXP2,10_DM,116,slots visible: 1,50 cents,1,3.805866243,loss,NA
EXP2,10_DM,117,slots visible: 2,20 cents,1,1.533492547,win,NA
EXP2,10_DM,118,slots visible: 2,30 cents,0,2.062492247,win,NA
EXP2,10_DM,119,slots visible: 3,10 cents,0,1.970530664,loss,NA
EXP2,10_DM,120,slots visible: 0,50 cents,1,3.36061426,win,NA
EXP2,10_DM,121,slots visible: 5,20 cents,0,2.453015715,loss,NA
EXP2,10_DM,122,slots visible: 2,40 cents,0,3.603315693,win,NA
EXP2,10_DM,123,slots visible: 3,20 cents,1,2.787095461,win,NA
EXP2,10_DM,124,slots visible: 4,20 cents,1,3.405756217,loss,NA
EXP2,10_DM,125,slots visible: 5,30 cents,1,2.667749826,win,NA
EXP2,10_DM,126,slots visible: 5,40 cents,1,3.785337442,win,NA
EXP2,10_DM,127,slots visible: 0,10 cents,0,3.765127986,win,NA
EXP2,10_DM,128,slots visible: 0,30 cents,1,3.451474405,loss,NA
EXP2,10_DM,129,slots visible: 1,30 cents,1,3.601854146,loss,NA
EXP2,10_DM,130,slots visible: 3,50 cents,1,2.528622584,loss,NA
EXP2,10_DM,131,slots visible: 1,40 cents,0,1.034174495,win,NA
EXP2,10_DM,132,slots visible: 3,40 cents,1,3.653048735,loss,NA
EXP2,10_DM,133,slots visible: 2,40 cents,1,1.570893059,loss,NA
EXP2,10_DM,134,slots visible: 2,10 cents,0,1.425629317,loss,NA
EXP2,10_DM,135,slots visible: 5,40 cents,1,3.692222808,win,NA
EXP2,10_DM,136,slots visible: 4,50 cents,1,1.520973805,loss,NA
EXP2,10_DM,137,slots visible: 1,30 cents,1,3.204189805,loss,NA
EXP2,10_DM,138,slots visible: 2,20 cents,0,1.000019941,loss,NA
EXP2,10_DM,139,slots visible: 5,20 cents,1,3.659825688,win,NA
EXP2,10_DM,140,slots visible: 2,30 cents,1,4.208376209,loss,NA
EXP2,10_DM,141,slots visible: 2,40 cents,1,3.599163013,loss,NA
EXP2,10_DM,142,slots visible: 4,10 cents,1,2.463296098,loss,NA
EXP2,10_DM,143,slots visible: 4,30 cents,1,3.731541453,win,NA
EXP2,10_DM,144,slots visible: 3,40 cents,0,1.409956403,win,NA
EXP2,10_DM,145,slots visible: 5,10 cents,1,3.537132924,loss,NA
EXP2,10_DM,146,slots visible: 3,50 cents,1,1.000002639,win,NA
EXP2,10_DM,147,slots visible: 0,10 cents,0,2.367647218,win,NA
EXP2,10_DM,148,slots visible: 5,40 cents,1,3.080980925,loss,NA
EXP2,10_DM,149,slots visible: 1,40 cents,1,1.025580872,loss,NA
EXP2,10_DM,150,slots visible: 4,50 cents,1,3.988916705,win,NA
EXP2,10_DM,151,slots visible: 5,30 cents,1,3.391359517,loss,NA
EXP2,10_DM,152,slots visible: 4,50 cents,1,3.282849089,win,NA
EXP2,10_DM,153,slots visible: 1,10 cents,1,4.226117398,loss,NA
EXP2,10_DM,154,slots visible: 2,40 cents,0,1.062018066,win,NA
EXP2,10_DM,155,slots visible: 3,20 cents,0,3.780197983,win,NA
EXP2,10_DM,156,slots visible: 0,50 cents,1,3.849380089,win,NA
EXP2,10_DM,157,slots visible: 3,30 cents,0,1.905038493,win,NA
EXP2,10_DM,158,slots visible: 0,30 cents,1,3.828692347,loss,NA
EXP2,10_DM,159,slots visible: 2,50 cents,0,3.160975658,win,NA
EXP2,10_DM,160,slots visible: 5,30 cents,0,1.937529453,loss,NA
EXP2,10_DM,161,slots visible: 3,50 cents,1,4.264753949,win,NA
EXP2,10_DM,162,slots visible: 4,30 cents,0,1.268512211,win,NA
EXP2,10_DM,163,slots visible: 5,10 cents,0,2.206963341,loss,NA
EXP2,10_DM,164,slots visible: 2,20 cents,1,4.171745765,loss,NA
EXP2,10_DM,165,slots visible: 2,40 cents,0,1.987134346,win,NA
EXP2,10_DM,166,slots visible: 3,10 cents,0,4.476949122,win,NA
EXP2,10_DM,167,slots visible: 0,30 cents,1,3.181807092,win,NA
EXP2,10_DM,168,slots visible: 4,20 cents,0,1.230129026,win,NA
EXP2,10_DM,169,slots visible: 2,50 cents,0,2.67137554,loss,NA
EXP2,10_DM,170,slots visible: 0,40 cents,0,3.804960695,loss,NA
EXP2,10_DM,171,slots visible: 0,50 cents,1,4.852564759,win,NA
EXP2,10_DM,172,slots visible: 1,20 cents,0,2.370773825,win,NA
EXP2,10_DM,173,slots visible: 0,40 cents,1,4.897470065,win,NA
EXP2,10_DM,174,slots visible: 4,10 cents,0,2.927054354,loss,NA
EXP2,10_DM,175,slots visible: 5,20 cents,NA,NA,loss,NA
EXP2,10_DM,176,slots visible: 1,50 cents,1,4.165805154,win,NA
EXP2,10_DM,177,slots visible: 0,50 cents,1,4.198320747,loss,NA
EXP2,10_DM,178,slots visible: 4,20 cents,0,1.05353881,win,NA
EXP2,10_DM,179,slots visible: 0,10 cents,1,3.076998622,loss,NA
EXP2,10_DM,180,slots visible: 2,10 cents,0,1.000071259,loss,NA
EXP2,11_WL,1,slots visible: 4,30 cents,1,1.298990319,loss,NA
EXP2,11_WL,2,slots visible: 5,30 cents,1,1.220450094,win,NA
EXP2,11_WL,3,slots visible: 4,10 cents,1,2.001764764,loss,NA
EXP2,11_WL,4,slots visible: 4,20 cents,1,1.314055917,loss,NA
EXP2,11_WL,5,slots visible: 5,30 cents,1,1.602134198,win,NA
EXP2,11_WL,6,slots visible: 3,20 cents,1,1.717031266,win,NA
EXP2,11_WL,7,slots visible: 0,40 cents,0,2.555812799,loss,NA
EXP2,11_WL,8,slots visible: 1,10 cents,1,2.190069051,loss,NA
EXP2,11_WL,9,slots visible: 3,40 cents,1,1.013979115,win,NA
EXP2,11_WL,10,slots visible: 4,50 cents,0,3.634747442,win,NA
EXP2,11_WL,11,slots visible: 3,10 cents,1,1.081854803,win,NA
EXP2,11_WL,12,slots visible: 4,50 cents,1,1.227477188,win,NA
EXP2,11_WL,13,slots visible: 2,30 cents,1,3.115675641,loss,NA
EXP2,11_WL,14,slots visible: 3,40 cents,1,2.759163036,win,NA
EXP2,11_WL,15,slots visible: 4,40 cents,1,2.91901409,win,NA
EXP2,11_WL,16,slots visible: 2,40 cents,0,2.703514602,loss,NA
EXP2,11_WL,17,slots visible: 4,30 cents,1,1.463677026,loss,NA
EXP2,11_WL,18,slots visible: 3,50 cents,1,1.852037499,win,NA
EXP2,11_WL,19,slots visible: 1,50 cents,0,2.73867089,loss,NA
EXP2,11_WL,20,slots visible: 2,20 cents,0,2.430892232,loss,NA
EXP2,11_WL,21,slots visible: 0,40 cents,0,2.095477329,win,NA
EXP2,11_WL,22,slots visible: 2,10 cents,0,1.01572218,win,NA
EXP2,11_WL,23,slots visible: 5,20 cents,1,1.270428291,win,NA
EXP2,11_WL,24,slots visible: 0,50 cents,1,2.30447493,loss,NA
EXP2,11_WL,25,slots visible: 5,50 cents,1,1.460896452,loss,NA
EXP2,11_WL,26,slots visible: 1,20 cents,0,1.408469344,loss,NA
EXP2,11_WL,27,slots visible: 0,20 cents,0,1.641654597,win,NA
EXP2,11_WL,28,slots visible: 0,10 cents,0,2.450155964,win,NA
EXP2,11_WL,29,slots visible: 5,10 cents,1,1.344614961,win,NA
EXP2,11_WL,30,slots visible: 3,50 cents,1,1.092799685,loss,NA
EXP2,11_WL,31,slots visible: 4,40 cents,1,1.075277552,loss,NA
EXP2,11_WL,32,slots visible: 1,40 cents,1,2.45093307,loss,NA
EXP2,11_WL,33,slots visible: 1,50 cents,1,1.538502097,win,NA
EXP2,11_WL,34,slots visible: 4,10 cents,1,2.592530924,win,NA
EXP2,11_WL,35,slots visible: 4,50 cents,0,2.78679019,loss,NA
EXP2,11_WL,36,slots visible: 0,50 cents,0,1.911327482,loss,NA
