exp_version,subject_num,trial_num,information,decision,mod2_linear,mod3_entropy,mod4_res_uncertainty
EXP3,816_NM,32,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,33,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,34,slots visible: 5,1,1,1,1
EXP3,816_NM,35,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,36,slots visible: 0,1,0,0,0
EXP3,816_NM,37,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,38,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,39,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,40,slots visible: 5,1,1,1,1
EXP3,816_NM,41,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,42,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,43,slots visible: 5,1,1,1,1
EXP3,816_NM,44,slots visible: 0,0,0,0,0
EXP3,816_NM,45,slots visible: 0,1,0,0,0
EXP3,816_NM,46,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,47,slots visible: 5,1,1,1,1
EXP3,816_NM,48,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,49,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,50,slots visible: 2,NA,0.4,0.2282,0
EXP3,816_NM,51,slots visible: 5,1,1,1,1
EXP3,816_NM,52,slots visible: 0,1,0,0,0
EXP3,816_NM,53,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,54,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,55,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,56,slots visible: 5,0,1,1,1
EXP3,816_NM,57,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,58,slots visible: 5,1,1,1,1
EXP3,816_NM,59,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,60,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,61,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,62,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,63,slots visible: 5,1,1,1,1
EXP3,816_NM,64,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,65,slots visible: 5,1,1,1,1
EXP3,816_NM,66,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,67,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,68,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,69,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,70,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,71,slots visible: 0,0,0,0,0
EXP3,816_NM,72,slots visible: 0,0,0,0,0
EXP3,816_NM,73,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,74,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,75,slots visible: 0,0,0,0,0
EXP3,816_NM,76,slots visible: 5,1,1,1,1
EXP3,816_NM,77,slots visible: 0,1,0,0,0
EXP3,816_NM,78,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,79,slots visible: 0,1,0,0,0
EXP3,816_NM,80,slots visible: 0,0,0,0,0
EXP3,816_NM,81,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,82,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,83,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,84,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,85,slots visible: 5,1,1,1,1
EXP3,816_NM,86,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,87,slots visible: 5,1,1,1,1
EXP3,816_NM,88,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,89,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,90,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,91,slots visible: 5,1,1,1,1
EXP3,816_NM,92,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,93,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,94,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,95,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,96,slots visible: 0,1,0,0,0
EXP3,816_NM,97,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,98,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,99,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,100,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,101,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,102,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,103,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,104,slots visible: 0,0,0,0,0
EXP3,816_NM,105,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,106,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,107,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,108,slots visible: 0,0,0,0,0
EXP3,816_NM,109,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,110,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,111,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,112,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,113,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,114,slots visible: 5,1,1,1,1
EXP3,816_NM,115,slots visible: 5,1,1,1,1
EXP3,816_NM,116,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,117,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,118,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,119,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,120,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,121,slots visible: 5,1,1,1,1
EXP3,816_NM,122,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,123,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,124,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,125,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,126,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,127,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,128,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,129,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,130,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,131,slots visible: 5,1,1,1,1
EXP3,816_NM,132,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,133,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,134,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,135,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,136,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,137,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,138,slots visible: 5,1,1,1,1
EXP3,816_NM,139,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,140,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,141,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,142,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,143,slots visible: 2,1,0.4,0.2282,0
EXP3,816_NM,144,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,145,slots visible: 1,0,0.2,0.104,0
EXP3,816_NM,146,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,147,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,148,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,149,slots visible: 5,1,1,1,1
EXP3,816_NM,150,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,151,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,152,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,153,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,154,slots visible: 0,1,0,0,0
EXP3,816_NM,155,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,156,slots visible: 5,0,1,1,1
EXP3,816_NM,157,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,158,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,159,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,160,slots visible: 5,1,1,1,1
EXP3,816_NM,161,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,162,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,163,slots visible: 0,0,0,0,0
EXP3,816_NM,164,slots visible: 3,1,0.6,0.3915,0.25
EXP3,816_NM,165,slots visible: 0,1,0,0,0
EXP3,816_NM,166,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,167,slots visible: 4,1,0.8,0.625,0.625
EXP3,816_NM,168,slots visible: 1,1,0.2,0.104,0
EXP3,816_NM,169,slots visible: 4,0,0.8,0.625,0.625
EXP3,816_NM,170,slots visible: 0,0,0,0,0
EXP3,816_NM,171,slots visible: 0,1,0,0,0
EXP3,816_NM,172,slots visible: 0,0,0,0,0
EXP3,816_NM,173,slots visible: 5,1,1,1,1
EXP3,816_NM,174,slots visible: 2,0,0.4,0.2282,0
EXP3,816_NM,175,slots visible: 5,1,1,1,1
EXP3,816_NM,176,slots visible: 3,0,0.6,0.3915,0.25
EXP3,816_NM,177,slots visible: 0,0,0,0,0
EXP3,816_NM,178,slots visible: 0,0,0,0,0
EXP3,816_NM,179,slots visible: 5,0,1,1,1
EXP3,816_NM,180,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,1,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,2,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,3,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,4,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,5,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,6,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,7,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,8,slots visible: 5,1,1,1,1
EXP3,818_RG,9,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,10,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,11,slots visible: 0,1,0,0,0
EXP3,818_RG,12,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,13,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,14,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,15,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,16,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,17,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,18,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,19,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,20,slots visible: 5,1,1,1,1
EXP3,818_RG,21,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,22,slots visible: 5,1,1,1,1
EXP3,818_RG,23,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,24,slots visible: 0,0,0,0,0
EXP3,818_RG,25,slots visible: 5,1,1,1,1
EXP3,818_RG,26,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,27,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,28,slots visible: 0,1,0,0,0
EXP3,818_RG,29,slots visible: 0,0,0,0,0
EXP3,818_RG,30,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,31,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,32,slots visible: 0,1,0,0,0
EXP3,818_RG,33,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,34,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,35,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,36,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,37,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,38,slots visible: 5,1,1,1,1
EXP3,818_RG,39,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,40,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,41,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,42,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,43,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,44,slots visible: 5,1,1,1,1
EXP3,818_RG,45,slots visible: 0,1,0,0,0
EXP3,818_RG,46,slots visible: 0,0,0,0,0
EXP3,818_RG,47,slots visible: 0,0,0,0,0
EXP3,818_RG,48,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,49,slots visible: 5,1,1,1,1
EXP3,818_RG,50,slots visible: 0,1,0,0,0
EXP3,818_RG,51,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,52,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,53,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,54,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,55,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,56,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,57,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,58,slots visible: 0,1,0,0,0
EXP3,818_RG,59,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,60,slots visible: 0,1,0,0,0
EXP3,818_RG,61,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,62,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,63,slots visible: 0,0,0,0,0
EXP3,818_RG,64,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,65,slots visible: 0,1,0,0,0
EXP3,818_RG,66,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,67,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,68,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,69,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,70,slots visible: 5,1,1,1,1
EXP3,818_RG,71,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,72,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,73,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,74,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,75,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,76,slots visible: 0,1,0,0,0
EXP3,818_RG,77,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,78,slots visible: 5,1,1,1,1
EXP3,818_RG,79,slots visible: 0,0,0,0,0
EXP3,818_RG,80,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,81,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,82,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,83,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,84,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,85,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,86,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,87,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,88,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,89,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,90,slots visible: 0,0,0,0,0
EXP3,818_RG,91,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,92,slots visible: 5,0,1,1,1
EXP3,818_RG,93,slots visible: 0,1,0,0,0
EXP3,818_RG,94,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,95,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,96,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,97,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,98,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,99,slots visible: 5,0,1,1,1
EXP3,818_RG,100,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,101,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,102,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,103,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,104,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,105,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,106,slots visible: 0,1,0,0,0
EXP3,818_RG,107,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,108,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,109,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,110,slots visible: 0,0,0,0,0
EXP3,818_RG,111,slots visible: 0,1,0,0,0
EXP3,818_RG,112,slots visible: 5,1,1,1,1
EXP3,818_RG,113,slots visible: 5,1,1,1,1
EXP3,818_RG,114,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,115,slots visible: 0,0,0,0,0
EXP3,818_RG,116,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,117,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,118,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,119,slots visible: 5,1,1,1,1
EXP3,818_RG,120,slots visible: 0,1,0,0,0
EXP3,818_RG,121,slots visible: 5,1,1,1,1
EXP3,818_RG,122,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,123,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,124,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,125,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,126,slots visible: 0,0,0,0,0
EXP3,818_RG,127,slots visible: 5,1,1,1,1
EXP3,818_RG,128,slots visible: 5,1,1,1,1
EXP3,818_RG,129,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,130,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,131,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,132,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,133,slots visible: 5,1,1,1,1
EXP3,818_RG,134,slots visible: 0,0,0,0,0
EXP3,818_RG,135,slots visible: 0,1,0,0,0
EXP3,818_RG,136,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,137,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,138,slots visible: 5,1,1,1,1
EXP3,818_RG,139,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,140,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,141,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,142,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,143,slots visible: 0,1,0,0,0
EXP3,818_RG,144,slots visible: 5,0,1,1,1
EXP3,818_RG,145,slots visible: 5,1,1,1,1
EXP3,818_RG,146,slots visible: 5,1,1,1,1
EXP3,818_RG,147,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,148,slots visible: 3,1,0.6,0.3915,0.25
EXP3,818_RG,149,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,150,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,151,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,152,slots visible: 0,1,0,0,0
EXP3,818_RG,153,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,154,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,155,slots visible: 5,1,1,1,1
EXP3,818_RG,156,slots visible: 0,0,0,0,0
EXP3,818_RG,157,slots visible: 5,1,1,1,1
EXP3,818_RG,158,slots visible: 0,0,0,0,0
EXP3,818_RG,159,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,160,slots visible: 5,1,1,1,1
EXP3,818_RG,161,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,162,slots visible: 3,0,0.6,0.3915,0.25
EXP3,818_RG,163,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,164,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,165,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,166,slots visible: 5,0,1,1,1
EXP3,818_RG,167,slots visible: 1,1,0.2,0.104,0
EXP3,818_RG,168,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,169,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,170,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,171,slots visible: 4,1,0.8,0.625,0.625
EXP3,818_RG,172,slots visible: 4,0,0.8,0.625,0.625
EXP3,818_RG,173,slots visible: 2,0,0.4,0.2282,0
EXP3,818_RG,174,slots visible: 0,1,0,0,0
EXP3,818_RG,175,slots visible: 2,1,0.4,0.2282,0
EXP3,818_RG,176,slots visible: 5,0,1,1,1
EXP3,818_RG,177,slots visible: 5,1,1,1,1
EXP3,818_RG,178,slots visible: 1,0,0.2,0.104,0
EXP3,818_RG,179,slots visible: 5,0,1,1,1
EXP3,818_RG,180,slots visible: 5,1,1,1,1
EXP3,819_SC,1,slots visible: 0,1,0,0,0
EXP3,819_SC,2,slots visible: 0,1,0,0,0
EXP3,819_SC,3,slots visible: 0,1,0,0,0
EXP3,819_SC,4,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,5,slots visible: 0,1,0,0,0
EXP3,819_SC,6,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,7,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,8,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,9,slots visible: 0,1,0,0,0
EXP3,819_SC,10,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,11,slots visible: 5,1,1,1,1
EXP3,819_SC,12,slots visible: 0,1,0,0,0
EXP3,819_SC,13,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,14,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,15,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,16,slots visible: 5,1,1,1,1
EXP3,819_SC,17,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,18,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,19,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,20,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,21,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,22,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,23,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,24,slots visible: 1,0,0.2,0.104,0
EXP3,819_SC,25,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,26,slots visible: 5,1,1,1,1
EXP3,819_SC,27,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,28,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,29,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,30,slots visible: 0,1,0,0,0
EXP3,819_SC,31,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,32,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,33,slots visible: 5,1,1,1,1
EXP3,819_SC,34,slots visible: 4,0,0.8,0.625,0.625
EXP3,819_SC,35,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,36,slots visible: 5,1,1,1,1
EXP3,819_SC,37,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,38,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,39,slots visible: 0,1,0,0,0
EXP3,819_SC,40,slots visible: 5,1,1,1,1
EXP3,819_SC,41,slots visible: 5,1,1,1,1
EXP3,819_SC,42,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,43,slots visible: 0,1,0,0,0
EXP3,819_SC,44,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,45,slots visible: 5,1,1,1,1
EXP3,819_SC,46,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,47,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,48,slots visible: 0,1,0,0,0
EXP3,819_SC,49,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,50,slots visible: 0,1,0,0,0
EXP3,819_SC,51,slots visible: 5,1,1,1,1
EXP3,819_SC,52,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,53,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,54,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,55,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,56,slots visible: 5,1,1,1,1
EXP3,819_SC,57,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,58,slots visible: 0,1,0,0,0
EXP3,819_SC,59,slots visible: 5,1,1,1,1
EXP3,819_SC,60,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,61,slots visible: 0,1,0,0,0
EXP3,819_SC,62,slots visible: 0,1,0,0,0
EXP3,819_SC,63,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,64,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,65,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,66,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,67,slots visible: 0,1,0,0,0
EXP3,819_SC,68,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,69,slots visible: 5,1,1,1,1
EXP3,819_SC,70,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,71,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,72,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,73,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,74,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,75,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,76,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,77,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,78,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,79,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,80,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,81,slots visible: 5,1,1,1,1
EXP3,819_SC,82,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,83,slots visible: 0,1,0,0,0
EXP3,819_SC,84,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,85,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,86,slots visible: 5,1,1,1,1
EXP3,819_SC,87,slots visible: 3,1,0.6,0.3915,0.25
EXP3,819_SC,88,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,89,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,90,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,91,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,92,slots visible: 5,1,1,1,1
EXP3,819_SC,93,slots visible: 5,1,1,1,1
EXP3,819_SC,94,slots visible: 5,1,1,1,1
EXP3,819_SC,95,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,96,slots visible: 5,1,1,1,1
EXP3,819_SC,97,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,98,slots visible: 5,1,1,1,1
EXP3,819_SC,99,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,100,slots visible: 0,1,0,0,0
EXP3,819_SC,101,slots visible: 5,1,1,1,1
EXP3,819_SC,102,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,103,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,104,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,105,slots visible: 2,1,0.4,0.2282,0
EXP3,819_SC,106,slots visible: 4,1,0.8,0.625,0.625
EXP3,819_SC,107,slots visible: 5,1,1,1,1
EXP3,819_SC,108,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,109,slots visible: 0,1,0,0,0
EXP3,819_SC,110,slots visible: 1,1,0.2,0.104,0
EXP3,819_SC,111,slots visible: 3,1,0.6,0.3915,0.25
